chr pos hap.anc hap.old01 hap.old02 hap.old03 hap.old04 hap.old05 hap.old06 hap.old07 hap.old08 hap.old09 hap.old10 hap.old11 hap.old12 hap.young01 hap.young02 hap.young03 hap.young04 hap.young05 hap.young06 hap.young07 hap.young08 hap.young09 hap.young10 hap.young11 hap.young12
11 chr1 50414 0.0223615479292485 0.0285714998083063 0.043209727994301 0.0376162790513304 0.0448004891453944 0.0418115880492989 0.0571864030172689 0.0244626989932551 0.0247611635546516 0.0144219194072708 0.0203154959414032 0.051771388744998 0.0561557714612781 0.0548263794126531 0.0528744338298151 0.051709145608457 0.0359839887809886 0.0810329637471948 0.0881310592031693 0.0345180902252361 0.0625772867234143 0.0344477891392738 0.0306858531597845 0.0615598458157394 0.033000954367921
12 chr1 52414 0.0190406436837002 0.0254370570130804 0.0407882976567299 0.0367959466760839 0.0551064763266179 0.0357730208207596 0.0467555937311542 0.0243678106065473 0.00732971860851068 0.00998458189357656 0.0412621898050691 0.0324747352302857 0.0419266126370893 0.0426911728672769 0.0431893124036282 0.0430047852685403 0.0329222992804463 0.0646900575867315 0.0772061662097213 0.0626574750439707 0.058117885964484 0.0252029890313984 0.0242563769518706 0.0588557381261705 0.0218626430450214
13 chr1 54414 0.0286267448446586 0.0293718924504657 0.0355894005842526 0.033328431584312 0.0394251647996746 0.0310450867126403 0.0316256118543441 0.0163731209612917 0.00342787073560581 0.0104244876368539 0.0226155289350516 0.0188617199288627 0.0518916154669027 0.0267891711852225 0.0353340242662541 0.0313886214720543 0.0438530454487025 0.0457525469206714 0.0742187809129884 0.0475958774899277 0.0623050014818479 0.0095183556741041 0.001 0.0564261286235594 0.0150430388585535
14 chr1 56414 0.00209886226314682 0.0347696764584245 0.0341551532915575 0.0226988487480294 0.0310436724924061 0.0420483105437498 0.0340441944799115 0.00832441839066215 0.0034329503153405 0.0498221021497144 0.052062321882177 0.0205470892155004 0.0642691384975151 0.0246771108634533 0.0238544517850938 0.0207431412872148 0.0397601575736779 0.0400692804247675 0.0642271014850544 0.0588219513255451 0.0457628397334136 0.001 0.0401533041703749 0.0456549783444312 0.0252649704253911
15 chr1 58414 0.00893468664063361 0.0343963105379245 0.0285029433853619 0.028364253322298 0.0368301101554007 0.0380628060811945 0.0404570640647052 0.0166326056935271 0.0373339089372927 0.0408078592663845 0.06536642309234 0.0297259818562927 0.0678721049776358 0.0242125272466294 0.023904426626837 0.0313249657069522 0.0465006031608566 0.0415725024214984 0.044525772202607 0.0563039689060801 0.0396541144572031 0.012909804379652 0.0396593053175935 0.0322729733130133 0.0308695930074506
16 chr1 60414 0.0288228598888952 0.0404725333575856 0.0308785167385585 0.0334666353133864 0.0310348254496615 0.0462323886662889 0.0425927676790895 0.027508220338234 0.0355926641122174 0.0683893585604153 0.0306335181241709 0.0298420964717509 0.0660503431780965 0.0241945275619288 0.00746898063607331 0.0374740378501352 0.0471708463674408 0.0517554536066523 0.0296652144405655 0.0432681359832811 0.0497645160345574 0.0322906060941587 0.0374746124650643 0.0318704055208621 0.0270993127928724
17 chr1 62414 0.0405466001624215 0.0361168332905724 0.0334860121039896 0.0509977261943914 0.0470074784222907 0.046460685645887 0.0275899825451348 0.0252361654151101 0.0277091891268447 0.068271675437985 0.0424860896304129 0.0393317042897811 0.0670567885822683 0.0237210259974845 0.0232679643824334 0.0334326988584366 0.0499982444653174 0.0638933571794316 0.0214888664002249 0.0260083380698014 0.0304228280592232 0.0219687641759927 0.0193665970771395 0.035914330504595 0.0356522673718233
18 chr1 64414 0.0630651515412029 0.045989283422768 0.0478466478340782 0.0574831399378425 0.0493638244996515 0.0509337775135358 0.0342906922554764 0.0282135326932021 0.0384815031162442 0.0498308942553065 0.0642357940280222 0.0470569685482528 0.0684749206410807 0.0319378172758574 0.0380474726432451 0.0482682870797083 0.0514344539385861 0.0656566009562864 0.0314647756632297 0.0509934902495723 0.033248988263277 0.0427937523313792 0.0392421029109265 0.0511869544193538 0.0484448351763847
19 chr1 66414 0.0532194974581304 0.0327085127156657 0.0360863944537912 0.0430473143521154 0.0425179839187867 0.0409314770566369 0.0229044586820869 0.001 0.0418162894591918 0.0225327349979081 0.0450623517302686 0.0401238536072259 0.0543899666233139 0.0262195010283933 0.0371679418066337 0.0459035780559739 0.0378166871794365 0.0751024657453556 0.001 0.0415708148589364 0.0266278597336589 0.0306886094991005 0.0317064377452599 0.0342905677312538 0.0327826514493382
20 chr1 68414 0.0585593222836442 0.0160216452151442 0.0369438706957121 0.0186405296495452 0.0411504057375344 0.0313932079692524 0.00166031969029427 0.001 0.0382927380494297 0.0207003159197804 0.0381595181937063 0.0366256896986818 0.0544670332270677 0.00627580717009772 0.0303127798721119 0.0377840576808454 0.0280828707974492 0.0587999613011084 0.001 0.042039319270886 0.00808928770959265 0.022372570176493 0.031329060793385 0.029588500565809 0.0376983623985905
21 chr1 70414 0.0543523877768188 0.001 0.0215870989436307 0.0307100369881791 0.0343889854406192 0.0273825292740909 0.001 0.001 0.0217786673061477 0.0341190094135252 0.0317553110944206 0.036253006812907 0.0396209390043209 0.0125180901026803 0.0215112283945136 0.033343137837366 0.001 0.0404201489225531 0.0304020872031944 0.0217099577285743 0.001 0.0105145591983345 0.0209003213003553 0.0297543796308338 0.0334523153392675
22 chr1 72414 0.0586047155009666 0.001 0.0232119308413594 0.0339358419548077 0.041288501779218 0.0240805998321792 0.00919274732649804 0.001 0.0357347308417428 0.0212922074092067 0.0393080374538372 0.0335984587120387 0.0340222342565067 0.0243178174554707 0.0178860893530858 0.00969415037984793 0.001 0.0337982744960634 0.0415827047044968 0.001 0.0141495368698043 0.0370479594326809 0.028228261929247 0.0151623049771421 0.0221803775017231
23 chr1 74414 0.0368380353171268 0.001 0.001 0.0312635724653043 0.0283187212408834 0.001 0.001 0.001 0.0127222446975233 0.0109142576341004 0.0229355520129643 0.001 0.00633249381697439 0.0117226966550951 0.001 0.001 0.001 0.0281490312559565 0.0111595155806434 0.001 0.001 0.00919496488199866 0.00890773186065632 0.001 0.001
24 chr1 76414 0.055157286886003 0.001 0.0237817144242128 0.0664875767594585 0.0778155113702168 0.001 0.0128555795614136 0.001 0.0147411754770069 0.0780876816874711 0.0354565380673272 0.001 0.0221037345329289 0.00880156875682972 0.0160639771687396 0.0378753970020674 0.001 0.001 0.051651891601423 0.00230888011214733 0.0149965610134551 0.0218250220379894 0.018891756161404 0.0206349375732934 0.00808953148783833
25 chr1 78414 0.00815458658555367 0.001 0.0112062573887868 0.0308534324037904 0.0671553284615116 0.001 0.00520313779173818 0.0143082035892813 0.001 0.0683854748336408 0.0389935238053837 0.001 0.001 0.0093239211257518 0.001 0.0360223289435049 0.001 0.00865816062946646 0.001 0.001 0.001 0.00596075394450164 0.001 0.0127703737269668 0.001
26 chr1 80414 0.001 0.001 0.0101160113603669 0.00618834418677276 0.0795058066034871 0.001 0.001 0.0165335259839748 0.001 0.0472585514394526 0.0254037715189716 0.001 0.001 0.00730129623273367 0.001 0.0442961205642832 0.001 0.001 0.001 0.001 0.001 0.0349579524665849 0.001 0.00790609303779945 0.001
27 chr1 82414 0.001 0.014770254126807 0.0152205254669377 0.0102892987932608 0.0425156475570623 0.001 0.001 0.0387047894441229 0.001 0.0451025560601936 0.0149839035778992 0.001 0.001 0.0146723040254581 0.001 0.0264976750367927 0.001 0.0186925358947894 0.000999999999999997 0.001 0.001 0.0248212910365609 0.001 0.014205969717677 0.001
28 chr1 84414 0.001 0.0181253634251344 0.0170898900933968 0.0197334771424301 0.0384191246005255 0.001 0.001 0.0401456742417878 0.001 0.0538265543024853 0.001 0.0161194058705173 0.00384616786959213 0.0138545364458074 0.0244501556257028 0.0166212923734551 0.001 0.0222406123970595 0.001 0.001 0.001 0.0181484703968911 0.001 0.0246248394444934 0.001
29 chr1 86414 0.001 0.018478635843228 0.0248789000337011 0.001 0.001 0.001 0.001 0.0291339491762113 0.0163826637479874 0.0611876947995477 0.001 0.00921753442773223 0.001 0.0116792107798788 0.001 0.0128454145173469 0.001 0.0162413486524676 0.001 0.001 0.001 0.0213955605330057 0.001 0.0171775509470311 0.001
30 chr1 88414 0.00138826745124042 0.024490836157648 0.0177437055376879 0.001 0.001 0.00632298081696417 0.001 0.0238461268362133 0.0238844192355146 0.0227758395903558 0.001 0.001 0.001 0.00631268244612198 0.0100514021033233 0.0177065918572156 0.001 0.0164277254186397 0.001 0.001 0.001 0.0407404457645903 0.001 0.0103586824506951 0.00118988212250938
31 chr1 90414 0.001 0.00441182550752172 0.001 0.00893772998560944 0.001 0.0144936911083148 0.001 0.0234987791896806 0.0298086080123831 0.0312309899576148 0.001 0.001 0.001 0.001 0.00935020435735728 0.00741414489425106 0.0111054634717675 0.0145740089140431 0.001 0.001 0.001 0.0186371993675057 0.0153455333291608 0.001 0.001
32 chr1 92414 0.001 0.001 0.001 0.00764017059533845 0.001 0.0075349285462409 0.001 0.00883940664783032 0.0303803653481535 0.0532126738810091 0.001 0.00939521410821955 0.00562725396932567 0.001 0.011630014123551 0.0124749363019846 0.001 0.001 0.001 0.001 0.001 0.00936841940508374 0.0164672096045309 0.001 0.001
33 chr1 94414 0.001 0.001 0.001 0.001 0.001 0.0069064627760613 0.001 0.001 0.0375830417791218 0.0597455180414824 0.00956195869755214 0.0061887440935994 0.00982714430510989 0.001 0.00412686834370337 0.0113357251485721 0.00366880823799347 0.001 0.001 0.001 0.001 0.0161828834435032 0.00766796051227263 0.001 0.001
34 chr1 96414 0.001 0.001 0.001 0.00614806965252885 0.001 0.001 0.001 0.001 0.0366755563081218 0.0303731425171041 0.001 0.0105932927781798 0.0243537118746412 0.001 0.001 0.00544881820361006 0.001 0.001 0.001 0.001 0.001 0.001 0.0207152935575081 0.001 0.001
35 chr1 98414 0.001 0.001 0.001 0.0103573561224346 0.0081756606795614 0.001 0.001 0.001 0.0186214339994185 0.0309604783827144 0.001 0.0119342337656151 0.0268573209045873 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0190914291982538 0.001 0.001
36 chr1 100414 0.001 0.001 0.001 0.00327540695083174 0.0102463916793502 0.001 0.014030152710496 0.001 0.00981010023791927 0.0128069399234196 0.001 0.0424940946726507 0.0475413413380542 0.001 0.001 0.02667455389646 0.001 0.001 0.001 0.001 0.00905484364241654 0.00326391230004342 0.001 0.001 0.001
37 chr1 102414 0.0227737900810744 0.00219641031411566 0.0148189743338392 0.001 0.0282271247004315 0.001 0.0286215193913633 0.0528687896369003 0.0452007552732369 0.0152477393907912 0.0089333364488582 0.001 0.017273413936062 0.0177780413079336 0.0111025221470327 0.0204212717085754 0.0227074609248864 0.0597380506129147 0.001 0.001 0.0288622777503833 0.0157794398543532 0.0486666622057007 0.001 0.0276934185762428
38 chr1 104414 0.0117211334848274 0.0237373876960425 0.0175874122694699 0.00194010590108258 0.0130689808836637 0.001 0.001 0.0325018544388572 0.001 0.00176198232900236 0.001 0.00230267735983969 0.001 0.0345119900218493 0.0133180164821614 0.0356665601005477 0.00200545115747573 0.0148155288457232 0.001 0.0100836900960494 0.0137158046886264 0.0505144963376888 0.0221364391940971 0.00917041766386831 0.0283397880014175
39 chr1 106414 0.00476216222868342 0.0173493543385119 0.0278163852922821 0.0141449277831263 0.0320195514934516 0.001 0.001 0.0385523760064919 0.001 0.0595649981938477 0.001 0.001 0.001 0.0468653209789016 0.0149788566778316 0.0301792498634053 0.0151946394529026 0.0182914544988002 0.001 0.001 0.00872696980405524 0.0635245098683342 0.0364359860626452 0.0272610007526118 0.0370917960699517
40 chr1 108414 0.00421615013740631 0.0140675089193864 0.0228817570612981 0.001 0.0238494511993424 0.001 0.001 0.041425087861422 0.00594695626639907 0.042391518790591 0.00852769670598153 0.00268285416797623 0.001 0.0209570819798873 0.00978517708409307 0.0254291594962779 0.0162374051804435 0.0274559105230534 0.001 0.001 0.00294835066407776 0.0530740419473786 0.0261325756265597 0.0231682468898838 0.031504162263682
41 chr1 110414 0.001 0.00710901992538393 0.001 0.001 0.00956795419440568 0.001 0.001 0.0279579062314836 0.0179784143707699 0.0337389293585121 0.001 0.001 0.001 0.0138152518096699 0.00472611259714878 0.0144140569296613 0.016337256980449 0.0173311618358757 0.001 0.001 0.00762544485260063 0.0249734960859448 0.0160598503545984 0.0150583348238906 0.0175316162603573
42 chr1 112414 0.001 0.000999999999999999 0.001 0.001 0.00427673426951369 0.001 0.001 0.0178196250536296 0.00388922098255022 0.00600991902305957 0.001 0.0217134673931495 0.001 0.00926330378486787 0.00552134342483352 0.0124282522237201 0.001 0.001 0.001 0.001 0.00683076531640979 0.0181946903478155 0.001 0.0172609859940414 0.001
43 chr1 114414 0.001 0.001 0.001 0.001 0.001 0.001 0.00893322738750729 0.001 0.001 0.00554308557368583 0.001 0.00821445080676382 0.001 0.006849406924242 0.001 0.001 0.001 0.023495735947055 0.001 0.001 0.0145653148038278 0.001 0.001 0.0124894379819349 0.00368766411783407
44 chr1 116414 0.001 0.000999999999999999 0.001 0.001 0.001 0.001 0.00603497375487058 0.001 0.001 0.001 0.001 0.00770360853115869 0.00384721743587924 0.00172630272156617 0.0091334018497147 0.001 0.001 0.0171737665886978 0.0196527856475248 0.001 0.00281227207520601 0.001 0.001 0.001 0.001
45 chr1 118414 0.001 0.001 0.001 0.00383221496612038 0.001 0.001 0.001 0.001 0.00756602450178051 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0219934247105476 0.001 0.001 0.0107881124111663 0.001 0.001 0.00371264670179522 0.001
46 chr1 120414 0.001 0.001 0.001 0.00495500874423422 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0168448348107104 0.001 0.001 0.0308866427890495 0.001 0.026641668895905 0.001 0.001 0.0120600985843458 0.001 0.001 0.00585329400722835 0.001
47 chr1 122414 0.001 0.001 0.001 0.0141307434943381 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0132464175323752 0.001 0.001 0.0357925526045673 0.001 0.0483850707038582 0.001 0.001 0.00869750230731713 0.001 0.001 0.001 0.001
48 chr1 124414 0.001 0.001 0.001 0.00450213451940237 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0473986877956913 0.001 0.001 0.001 0.001 0.001 0.001 0.001
49 chr1 126414 0.001 0.001 0.001 0.001 0.0295497609339709 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0267895002197781 0.001 0.001 0.001 0.001 0.001 0.001 0.001
50 chr1 128414 0.001 0.001 0.001 0.001 0.0545456591805913 0.001 0.001 0.001 0.001 0.001 0.00119581711693518 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00648803278758588 0.001 0.001 0.001 0.001 0.001
51 chr1 130414 0.001 0.001 0.001 0.001 0.0299508120311928 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00534722460961656 0.001 0.001 0.001 0.001 0.001
52 chr1 132414 0.001 0.001 0.001 0.001 0.00733618728190258 0.001 0.001 0.001 0.00452828545106984 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001
53 chr1 134414 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00567413936293285 0.001 0.001 0.001 0.001 0.001
54 chr1 136414 0.001 0.001 0.001 0.001 0.001 0.001 0.0237928179458628 0.001 0.0266472923358592 0.001 0.001 0.001 0.001 0.001 0.0213584706854388 0.0193253317730576 0.00616276532832705 0.001 0.001 0.029548215097768 0.001 0.0225959966842643 0.001 0.0114910604914659 0.0113862460188176
55 chr1 138414 0.001 0.001 0.001 0.0176907181437551 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0264814168002643 0.001 0.001 0.001 0.001 0.001
56 chr1 140414 0.001 0.001 0.001 0.00684237637628605 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.013407879031298 0.001 0.001 0.001 0.001 0.001
57 chr1 142414 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0236575648847291 0.001 0.001 0.001 0.00249405198139098 0.001
58 chr1 144414 0.001 0.00344583452458755 0.001 0.00384659875379252 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00829178632641491 0.00996389843588538 0.0170469092131946 0.001 0.001 0.00506999378150994 0.0145621734721848 0.001
59 chr1 146414 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0113958135099225 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0270164331815687 0.0255212642401839 0.0186305904889178 0.001 0.001 0.001 0.001 0.001
60 chr1 148414 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.00185024234468503 0.001 0.001 0.001 0.001 0.0294417770456241 0.001 0.001 0.001 0.001 0.0586132417026203 0.0548029855832964 0.0134643786096693 0.001 0.001 0.001 0.001 0.001
61 chr1 150414 0.013039925996436 0.001 0.0145019500056428 0.00904241252444459 0.0121116613961448 0.001 0.001 0.0143188171266016 0.001 0.001 0.001 0.001 0.0161915795152062 0.001 0.001 0.001 0.00719174741993066 0.0263284668721658 0.0115564857601496 0.001 0.012217092378949 0.001 0.001 0.00479645766827257 0.0117267473265788
62 chr1 152414 0.001 0.001 0.0301707420368403 0.00800590831947008 0.0393413529166304 0.001 0.001 0.001 0.00972707850706605 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0303402636870763 0.0104567754905377 0.0100421823123238 0.0247491235271995 0.001 0.00906576053615606 0.00514527705659161 0.0239258360498782
63 chr1 154414 0.001 0.001 0.032450695329093 0.001 0.0340769545373699 0.001 0.001 0.001 0.0133596958711296 0.00651328858431845 0.001 0.001 0.001 0.001 0.00314051298858457 0.001 0.001 0.0334439831273315 0.001 0.00531485323809634 0.0173015991300843 0.001 0.001 0.001 0.021522706443529
64 chr1 156414 0.001 0.001 0.0313167776692118 0.001 0.0389646085645932 0.001 0.00614082052245603 0.001 0.0123491211462976 0.0101547799593081 0.001 0.001 0.001 0.001 0.0133257719066229 0.001 0.001 0.0334552305020643 0.001 0.0129657081512964 0.0178160070435096 0.001 0.0166355766568387 0.00637547352028179 0.0147705061205559
65 chr1 158414 0.0166045054361961 0.001 0.0213777909961848 0.001 0.0171055828259209 0.001 0.0164894140933684 0.001 0.0141231029553852 0.001 0.001 0.001 0.001 0.001 0.0040973123877786 0.001 0.001 0.0342566670227024 0.001 0.0127696171270267 0.0118793952590621 0.001 0.0156209948062335 0.001 0.0296668383694526
66 chr1 160414 0.0194784596313396 0.001 0.0263953053648944 0.001 0.0205196511481622 0.001 0.0125377902877308 0.001 0.0232573733055992 0.0223737391747945 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0280939992011141 0.001 0.00701130423804261 0.0123732867497799 0.00737771059476905 0.001 0.00287676378077595 0.0180672436179579
67 chr1 162414 0.0379275010173172 0.001 0.0297224048673597 0.001 0.001 0.0103011857838841 0.0136417975438863 0.017433160648113 0.00491144085508426 0.026449108772998 0.001 0.01512456990965 0.001 0.001 0.001 0.001 0.001 0.0574175658143402 0.001 0.001 0.001 0.001 0.001 0.00372724046243721 0.0356219146469639
68 chr1 164414 0.00133313451706131 0.0154184586282908 0.0296399585563289 0.0158150726693747 0.001 0.001 0.001 0.001 0.001 0.0377176463181956 0.0369336871682992 0.001 0.001 0.00674144011136076 0.001 0.001 0.011892107112752 0.0905623029226049 0.001 0.0287017101336811 0.001 0.001 0.00569529668350598 0.001 0.001
69 chr1 166414 0.0176376040577268 0.0301485645189204 0.0418198092380165 0.0294750827968841 0.001 0.001 0.001 0.001 0.001 0.0961813926601642 0.0156207350191357 0.001 0.0203362996103636 0.0176675525270988 0.001 0.0173935942924828 0.0194503163297738 0.122912792304049 0.001 0.0368500869336327 0.001 0.001 0.0394761585035173 0.0029435690059289 0.001
70 chr1 168414 0.001 0.001 0.0161263959382201 0.034338890576832 0.001 0.001 0.001 0.00818991175294433 0.0158650197899872 0.001 0.001 0.001 0.001 0.001 0.0144959285162733 0.0360081459450241 0.001 0.001 0.001 0.00403151015530093 0.001 0.0135559263915863 0.001 0.0137959868353463 0.00549194570509422
71 chr1 170414 0.001 0.0117139081458212 0.0181728033496641 0.0355686441150215 0.001 0.001 0.001 0.0164895400799447 0.00567155192648322 0.001 0.001 0.00222271054327841 0.001 0.001 0.0170612988416636 0.0304734929065537 0.001 0.001 0.001 0.0133600159581949 0.0114310621062302 0.0137968031963835 0.001 0.0232390138501094 0.0134968508685583
72 chr1 172414 0.001 0.00823774327649492 0.0269458613927302 0.0199394434915205 0.001 0.00848463915720909 0.0156192436402085 0.00612339064528697 0.0184976928032624 0.001 0.001 0.001 0.001 0.00312246759078531 0.0160121360680159 0.0312935583304083 0.001 0.001 0.001 0.00875283214859282 0.0148834602250987 0.001 0.00587195566756264 0.0207576272780814 0.0094496982774024
73 chr1 174414 0.001 0.001 0.001 0.001 0.001 0.0072332289986209 0.0147764794056929 0.001 0.00259213423081834 0.001 0.001 0.00107992970193294 0.001 0.001 0.001 0.00933697282917623 0.001 0.001 0.001 0.016880268592663 0.0154870343297702 0.001 0.0207370451608243 0.0072577599310925 0.001
74 chr1 176414 0.001 0.001 0.000999999999999999 0.001 0.001 0.00604633924899892 0.00942183105985586 0.00902212631851322 0.00280451052598607 0.001 0.001 0.001 0.001 0.001 0.001 0.00211595295664329 0.00571327894563486 0.0163378314216846 0.00386668632544826 0.0175537355245935 0.00317084525050693 0.00523896352611149 0.0129197631277405 0.00492066325763317 0.0125318509149314
75 chr1 178414 0.001 0.00903110887721632 0.0135512597601566 0.001 0.001 0.0118952892441282 0.0209700096405265 0.001 0.00696149413117617 0.00941591555677636 0.001 0.001 0.001 0.001 0.001 0.001 0.0059005984559955 0.0150896901212365 0.001 0.0160415739622965 0.0218536159412292 0.0155563668019832 0.0237288017766132 0.00570180063272784 0.0176475992771402
76 chr1 180414 0.001 0.00635765455572622 0.0204889559879377 0.001 0.001 0.0152856189482043 0.0243653259437215 0.001 0.0046688701827224 0.00477488884480336 0.001 0.001 0.001 0.001 0.001 0.001 0.00688751079953725 0.0123526976918612 0.00660156891678046 0.0148748179936251 0.0286854017843084 0.0156785943894559 0.0279909906692275 0.001 0.0247940452924827
77 chr1 182414 0.0233977851050321 0.0143029425919056 0.020690149514308 0.001 0.001 0.0236964170399165 0.001 0.00369433824210018 0.0161509869391386 0.0448529889907283 0.001 0.001 0.001 0.012182219282912 0.001 0.001 0.0257616476154633 0.059362402738734 0.0437984263916911 0.0433628042879012 0.030705626195783 0.0205341659384587 0.0320754631282014 0.00869169351218275 0.0228464828322836
78 chr1 184414 0.001 0.001 0.00399115358302635 0.001 0.001 0.001 0.001 0.0621698105463668 0.0218422847427473 0.0212488368705514 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.0461585322512926 0.001 0.001 0.001 0.001 0.0462352002442485
